n,n_clusters,k,dim,avg_score
1000,4,5,11,0.6286463175590152
1000,4,6,11,0.43849520835702593
1000,4,7,11,0.2694729903770617
1000,4,8,11,0.08136634302793787
1000,4,9,11,0.07590796767313795
1000,4,10,11,0.0764323305008999
1000,4,2,11,0.4793928413439851
1000,4,3,11,0.619276090770956
1000,4,4,11,0.81487603662273
1000,4,5,11,0.6293292067641844
1000,4,6,11,0.4453557483626916
1000,4,7,11,0.2625076897944031
1000,4,8,11,0.07744990699995562
1000,4,9,11,0.25797379309029406
1000,4,10,11,0.0702290496669073
1000,4,2,11,0.4472304917744639
1000,4,3,11,0.6209333572377798
1000,4,4,11,0.8125216570957846
1000,4,5,11,0.6300140717564975
1000,4,6,11,0.4456081845438264
1000,4,7,11,0.2612675558789045
1000,4,8,11,0.07652043781774888
1000,4,9,11,0.07591570940269395
1000,4,10,11,0.07674947479140536
1000,4,2,11,0.4978374719581193
1000,4,3,11,0.636755609245581
1000,4,4,11,0.7713049582960119
1000,4,5,11,0.6015455316122177
1000,4,6,11,0.42483526948185524
1000,4,7,11,0.2538292661221881
1000,4,8,11,0.07760351096032403
1000,4,9,11,0.07599685687631492
1000,4,10,11,0.0761306623367853
1000,4,2,11,0.5066848427323845
1000,4,3,11,0.6266112143044911
1000,4,4,11,0.7901909094123852
1000,4,5,11,0.6138925898906744
1000,4,6,11,0.4285895567322622
1000,4,7,11,0.2548503553846219
1000,4,8,11,0.25345326427960335
1000,4,9,11,0.07420319785290326
1000,4,10,11,0.07402211685305062
1000,4,2,11,0.517564814571877
1000,4,3,11,0.6704196654592828
1000,4,4,11,0.7776531513537143
1000,4,5,11,0.6098541090295435
1000,4,6,11,0.42584325099930176
1000,4,7,11,0.25642426997076173
1000,4,8,11,0.07455293948330961
1000,4,9,11,0.07434128631218238
1000,4,10,11,0.07150631587362659
1000,4,2,11,0.5335858802760827
1000,4,3,11,0.6563810791128999
1000,4,4,11,0.8044717852495071
1000,4,5,11,0.6218336803061247
1000,4,6,11,0.4369662027043688
1000,4,7,11,0.2616691343302067
1000,4,8,11,0.2559889460574735
1000,4,9,11,0.07865666544315801
1000,4,10,11,0.07621949666712678
1000,4,2,11,0.45827580625394765
1000,4,3,11,0.6454822308835364
1000,4,4,11,0.8258826528152858
1000,4,5,11,0.6415577391255463
1000,4,6,11,0.45740494059714887
1000,4,7,11,0.267821133019932
1000,4,8,11,0.07848233348380974
1000,4,9,11,0.08076349489661158
1000,4,10,11,0.0737081714706294
1000,4,2,11,0.5178447806330658
1000,4,3,11,0.6594618984845209
1000,4,4,11,0.8189770160385818
1000,4,5,11,0.6320332483778527
1000,4,6,11,0.44430243686950854
1000,4,7,11,0.2600957147318511
1000,4,8,11,0.07479567495645839
1000,4,9,11,0.07413109201378613
1000,4,10,11,0.07351306798882107
1000,4,2,11,0.47147556716029976
1000,4,3,11,0.6158247292157232
1000,4,4,11,0.7919767285916478
1000,4,5,11,0.6110058489593052
1000,4,6,11,0.434607093068621
1000,4,7,11,0.2558449560724371
1000,4,8,11,0.07768146087155503
1000,4,9,11,0.25393778466490846
1000,4,10,11,0.07661903395959532
1000,4,2,11,0.5815392675789453
1000,4,3,11,0.7006759388116023
1000,4,4,11,0.790543372074335
1000,4,5,11,0.6192708256453558
1000,4,6,11,0.4355149309565098
1000,4,7,11,0.2634429832921802
1000,4,8,11,0.07602874308103344
1000,4,9,11,0.07628457090670505
1000,4,10,11,0.07377509558787876
1000,4,2,11,0.4852061637524548
1000,4,3,11,0.6452494268589415
1000,4,4,11,0.8259760965029548
1000,4,5,11,0.6352685311189966
1000,4,6,11,0.45653224504247614
1000,4,7,11,0.26403853366059976
1000,4,8,11,0.07615751062553638
1000,4,9,11,0.07679769485324466
1000,4,10,11,0.07453739048112158
1000,4,2,11,0.5503241116224605
1000,4,3,11,0.7466132461128328
1000,4,4,11,0.784526925835848
1000,4,5,11,0.6219234505593076
1000,4,6,11,0.3996390925380301
1000,4,7,11,0.23674123241456607
1000,4,8,11,0.0724997329076428
1000,4,9,11,0.07160850418212185
1000,4,10,11,0.07278488067925797
1000,4,2,11,0.48731061719747526
1000,4,3,11,0.6883008691726845
1000,4,4,11,0.785871531634999
1000,4,5,11,0.6179740096031505
1000,4,6,11,0.43166313288865926
1000,4,7,11,0.24492191230870555
1000,4,8,11,0.07598335164572927
1000,4,9,11,0.07835614612360602
1000,4,10,11,0.07481821943913372
1000,4,2,11,0.5342372632626571
1000,4,3,11,0.6461690262234335
1000,4,4,11,0.7595083327330353
1000,4,5,11,0.587594162571424
1000,4,6,11,0.4249838706091119
1000,4,7,11,0.2496860377100537
1000,4,8,11,0.07725438547976858
1000,4,9,11,0.07797554051106201
1000,4,10,11,0.07797429869271907
1000,4,2,11,0.5011477270142618
1000,4,3,11,0.6798120160218555
1000,4,4,11,0.8206978823305883
1000,4,5,11,0.6341823926636952
1000,4,6,11,0.45357625168679944
1000,4,7,11,0.2618681295059257
1000,4,8,11,0.26003355876090495
1000,4,9,11,0.07602536029525465
1000,4,10,11,0.07474129990440373
1000,4,2,11,0.5468950984957873
1000,4,3,11,0.7000787570843197
1000,4,4,11,0.8290343521960474
1000,4,5,11,0.6387379721406614
1000,4,6,11,0.44807508584072764
1000,4,7,11,0.2631540471003609
1000,4,8,11,0.2621983372886674
1000,4,9,11,0.0802944238178041
1000,4,10,11,0.07510779603299259
1000,4,2,11,0.5019749615586144
1000,4,3,11,0.7154322309935449
1000,4,4,11,0.798222030710202
1000,4,5,11,0.609312859161234
1000,4,6,11,0.43892007831222274
1000,4,7,11,0.2472003426751563
1000,4,8,11,0.07761662600980733
1000,4,9,11,0.07545321098274044
1000,4,10,11,0.07623385052571348
1000,4,2,11,0.5024075010803901
1000,4,3,11,0.7001648459912088
1000,4,4,11,0.7919030925530138
1000,4,5,11,0.6055437756269384
1000,4,6,11,0.4182357647780484
1000,4,7,11,0.24621799618632192
1000,4,8,11,0.07555569697461871
1000,4,9,11,0.07612668295517826
1000,4,10,11,0.07717243979959199
1000,4,2,11,0.5360447389853918
1000,4,3,11,0.7084857249893537
1000,4,4,11,0.7648145924514566
1000,4,5,11,0.6045239456793976
1000,4,6,11,0.4261884132036753
1000,4,7,11,0.23649952171917898
1000,4,8,11,0.07874485785230682
1000,4,9,11,0.07641060294473213
1000,4,10,11,0.0755621545012139
1000,4,2,11,0.5432985498072581
1000,4,3,11,0.6388773903414839
1000,4,4,11,0.7738967312117345
1000,4,5,11,0.6056514688688949
1000,4,6,11,0.43724631983328854
1000,4,7,11,0.2497924912543831
1000,4,8,11,0.24920076807114488
1000,4,9,11,0.07732348221306214
1000,4,10,11,0.07537039573809969
1000,4,2,11,0.4966615622128321
1000,4,3,11,0.6609769442538107
1000,4,4,11,0.8224242804055234
1000,4,5,11,0.6418293442110647
1000,4,6,11,0.45088649880271253
1000,4,7,11,0.26687532170528616
1000,4,8,11,0.07474650897847704
1000,4,9,11,0.07454919349390204
1000,4,10,11,0.07634614353106227
1000,4,2,11,0.5608156343557568
1000,4,3,11,0.7105416649355935
1000,4,4,11,0.7909890439584201
1000,4,5,11,0.6043259071962963
1000,4,6,11,0.41560246664038575
1000,4,7,11,0.24423471043355183
1000,4,8,11,0.07939015287497896
1000,4,9,11,0.07822218831838375
1000,4,10,11,0.07546829256537847
1000,4,2,11,0.5282815118625366
1000,4,3,11,0.7200109729832112
1000,4,4,11,0.8157482728717591
1000,4,5,11,0.641389038179883
1000,4,6,11,0.4666960955823116
1000,4,7,11,0.2693331351482763
1000,4,8,11,0.25278874409299507
1000,4,9,11,0.07997422858233341
1000,4,10,11,0.07745991548440889
1000,4,2,11,0.4417348185193422
1000,4,3,11,0.6344321551303366
1000,4,4,11,0.7798587688017212
1000,4,5,11,0.6082678417029674
1000,4,6,11,0.43382828889045266
1000,4,7,11,0.26300437218502015
1000,4,8,11,0.07854132054009723
1000,4,9,11,0.07736504916801408
1000,4,10,11,0.07563236251281409
1000,4,2,11,0.5126305903102812
1000,4,3,11,0.677145382064405
1000,4,4,11,0.7909398373906084
1000,4,5,11,0.6091717385345273
1000,4,6,11,0.434827353099264
1000,4,7,11,0.26208221354956257
1000,4,8,11,0.07630957674402822
1000,4,9,11,0.077314375631474
1000,4,10,11,0.07601766932926798
1000,4,2,11,0.48825423862635364
1000,4,3,11,0.6322519996567935
1000,4,4,11,0.8060130890669533
1000,4,5,11,0.6246619928176091
1000,4,6,11,0.4409657717854995
1000,4,7,11,0.2590883426839814
1000,4,8,11,0.07497517957808378
1000,4,9,11,0.07623987823767459
1000,4,10,11,0.07914606576001731
1000,4,2,11,0.6004561019689229
1000,4,3,11,0.6991126203414356
1000,4,4,11,0.7595574999474085
1000,4,5,11,0.582511954833861
1000,4,6,11,0.41855983117190987
1000,4,7,11,0.2544840872973963
1000,4,8,11,0.0721909284962445
1000,4,9,11,0.07207954668018209
1000,4,10,11,0.07269906039244232
1000,4,2,11,0.5875653967957124
1000,4,3,11,0.6342948202253503
1000,4,4,11,0.7807337644031386
1000,4,5,11,0.609803033713678
1000,4,6,11,0.4392557980061929
1000,4,7,11,0.2695535540093078
1000,4,8,11,0.07757664917480497
1000,4,9,11,0.07526819445526599
1000,4,10,11,0.07701429186844376
1000,4,2,11,0.5572578845679238
1000,4,3,11,0.6906903499476695
1000,4,4,11,0.7606801737403273
1000,4,5,11,0.6051794749612047
1000,4,6,11,0.39362300779224135
1000,4,7,11,0.26742052904788216
1000,4,8,11,0.07718765197081216
1000,4,9,11,0.07575824717404442
1000,4,10,11,0.07458684338867101
1000,4,2,11,0.49416004117020224
1000,4,3,11,0.6665650334804007
1000,4,4,11,0.8018775120694918
1000,4,5,11,0.6232637221711754
1000,4,6,11,0.446496313064079
1000,4,7,11,0.2597617380131455
1000,4,8,11,0.07397033574963952
1000,4,9,11,0.07272662339689603
1000,4,10,11,0.07037609785307461
1000,4,2,11,0.4518025499217679
1000,4,3,11,0.6170219153765986
1000,4,4,11,0.8107073579912935
1000,4,5,11,0.6277616328639485
1000,4,6,11,0.4444426866500385
1000,4,7,11,0.2627039281934783
1000,4,8,11,0.07465172534856773
1000,4,9,11,0.07475774176726024
1000,4,10,11,0.07197457857228198
1000,4,2,11,0.4794025612069783
1000,4,3,11,0.6493855451552767
1000,4,4,11,0.7620096422702065
1000,4,5,11,0.5870751247889018
1000,4,6,11,0.41878368970096147
1000,4,7,11,0.24459082517765196
1000,4,8,11,0.07626241078033337
1000,4,9,11,0.072848840073264
1000,4,10,11,0.07445210672582468
1000,4,2,11,0.516170959825458
1000,4,3,11,0.6613144333083221
1000,4,4,11,0.785218014539331
1000,4,5,11,0.6151739820070017
1000,4,6,11,0.4331017531188759
1000,4,7,11,0.25808322408673945
1000,4,8,11,0.07222784996866921
1000,4,9,11,0.07581996715053833
1000,4,10,11,0.07296534674086871
1000,4,2,11,0.4857679184026207
1000,4,3,11,0.6583340093473121
1000,4,4,11,0.8246060773350209
1000,4,5,11,0.6359320865461345
1000,4,6,11,0.45343570100018626
1000,4,7,11,0.2640912901505568
1000,4,8,11,0.07557689562495772
1000,4,9,11,0.07779035392964266
1000,4,10,11,0.07583375591501715
1000,4,2,11,0.5252307889055509
1000,4,3,11,0.6318078667034017
1000,4,4,11,0.7855815308382855
1000,4,5,11,0.6087013718341127
1000,4,6,11,0.4241573253041737
1000,4,7,11,0.2462883694356875
1000,4,8,11,0.07493714906554547
1000,4,9,11,0.0714944674805589
1000,4,10,11,0.07267026643739742
1000,4,2,11,0.5031639203934244
1000,4,3,11,0.6669561775968487
1000,4,4,11,0.8341036876683754
1000,4,5,11,0.646211656187769
1000,4,6,11,0.45516816201565463
1000,4,7,11,0.26499433765651936
1000,4,8,11,0.07584117697230175
1000,4,9,11,0.07559884906328956
1000,4,10,11,0.07223807718204213
1000,4,2,11,0.4525295609342727
1000,4,3,11,0.620009937392254
1000,4,4,11,0.8118397785447757
1000,4,5,11,0.6301387671842054
1000,4,6,11,0.44593068255170365
1000,4,7,11,0.26098844042663927
1000,4,8,11,0.07867259857688748
1000,4,9,11,0.07549438155702785
1000,4,10,11,0.07330488899618424
1000,4,2,11,0.5751765458015107
1000,4,3,11,0.6718186354417706
1000,4,4,11,0.8055572400519609
1000,4,5,11,0.6209749561037377
1000,4,6,11,0.4452026286769615
1000,4,7,11,0.27063606539740975
1000,4,8,11,0.07308756699940212
1000,4,9,11,0.07404382663028393
1000,4,10,11,0.0708775379138066
1000,4,2,11,0.4770274884806521
1000,4,3,11,0.64979235226062
1000,4,4,11,0.7982626780998446
1000,4,5,11,0.6212443665499844
1000,4,6,11,0.43749963547626697
1000,4,7,11,0.26218966185290155
1000,4,8,11,0.07664607831152699
1000,4,9,11,0.07534161540056519
1000,4,10,11,0.07431046186533485
1000,4,2,11,0.4620164687927211
1000,4,3,11,0.6329195342186523
1000,4,4,11,0.812119194608611
1000,4,5,11,0.6288481073202118
1000,4,6,11,0.44475809130871574
1000,4,7,11,0.261122892273322
1000,4,8,11,0.0766818362290544
1000,4,9,11,0.075080728053487
1000,4,10,11,0.07627696465986666
1000,4,2,11,0.5108784048356686
1000,4,3,11,0.6657231787217711
1000,4,4,11,0.795867385297417
1000,4,5,11,0.6207655733197861
1000,4,6,11,0.4448880655991569
1000,4,7,11,0.25835641205028304
1000,4,8,11,0.0708852253297203
1000,4,9,11,0.07262669742466422
1000,4,10,11,0.07079571201738398
1000,4,2,11,0.5040464367902757
1000,4,3,11,0.6418769843235652
1000,4,4,11,0.7981581533337878
1000,4,5,11,0.6206960659701263
1000,4,6,11,0.4354198504883096
1000,4,7,11,0.2568585110013247
1000,4,8,11,0.07755837730427764
1000,4,9,11,0.0799448657409114
1000,4,10,11,0.07604815985843714
1000,4,2,11,0.5625571050697895
1000,4,3,11,0.6407470101728862
1000,4,4,11,0.8250103366836888
1000,4,5,11,0.6299046632540474
1000,4,6,11,0.4447747127112193
1000,4,7,11,0.26136800140408767
1000,4,8,11,0.07716522424246466
1000,4,9,11,0.07439875474229872
1000,4,10,11,0.07513703211607102
1000,4,2,11,0.5949575133703209
1000,4,3,11,0.6316625361401774
1000,4,4,11,0.7740575128978485
1000,4,5,11,0.6067383145987494
1000,4,6,11,0.41857111493140486
1000,4,7,11,0.2443618117959948
1000,4,8,11,0.07987776317956471
1000,4,9,11,0.07828251906643689
1000,4,10,11,0.07554702968488039
1000,4,2,11,0.47576894195806335
1000,4,3,11,0.641229803231261
1000,4,4,11,0.8263304624220452
1000,4,5,11,0.639220499053599
1000,4,6,11,0.4516635078926299
1000,4,7,11,0.264850059338889
1000,4,8,11,0.07785678297304109
1000,4,9,11,0.07410388464537788
1000,4,10,11,0.0735131207311658
1000,4,2,11,0.5065488847685883
1000,4,3,11,0.6810447425145192
1000,4,4,11,0.7384103753927695
1000,4,5,11,0.5858930951265104
1000,4,6,11,0.4049764625250477
1000,4,7,11,0.227180010880176
1000,4,8,11,0.0738434605228597
1000,4,9,11,0.07321544250540732
1000,4,10,11,0.07420039510004013
1000,4,2,11,0.530550428691291
1000,4,3,11,0.6533277999560079
1000,4,4,11,0.8011876610799856
1000,4,5,11,0.6188917560253401
1000,4,6,11,0.43907811560716054
1000,4,7,11,0.2597047529642675
1000,4,8,11,0.07445642976653523
1000,4,9,11,0.07463441815515635
1000,4,10,11,0.07549314962008133
1000,4,2,11,0.45952143705094184
1000,4,3,11,0.6149852693356461
1000,4,4,11,0.7916838652401771
1000,4,5,11,0.615826403281046
1000,4,6,11,0.4392077977161529
1000,4,7,11,0.2568934399495547
1000,4,8,11,0.07756346345497796
1000,4,9,11,0.07525245154025595
1000,4,10,11,0.07375648921876436
1000,4,2,11,0.591395549039888
1000,4,3,11,0.6864957892742969
1000,4,4,11,0.7888522629882277
1000,4,5,11,0.6107887903331932
1000,4,6,11,0.4355206191237199
1000,4,7,11,0.2550731143971392
1000,4,8,11,0.0764608855951345
1000,4,9,11,0.07646616946359974
1000,4,10,11,0.07315278276330983
1000,4,2,11,0.5745111496334282
1000,4,3,11,0.718426781114902
1000,4,4,11,0.7816026442756074
1000,4,5,11,0.5989032992644339
1000,4,6,11,0.4260893987531913
1000,4,7,11,0.26480161538840086
1000,4,8,11,0.07737616163734531
1000,4,9,11,0.07421426977235734
1000,4,10,11,0.07099922996100022
1000,4,2,11,0.5011110546760216
1000,4,3,11,0.6924430648428519
1000,4,4,11,0.8006576227169827
1000,4,5,11,0.6165628213672707
1000,4,6,11,0.4402155056604921
1000,4,7,11,0.2595387887259619
1000,4,8,11,0.0792662510358781
1000,4,9,11,0.07667904987387959
1000,4,10,11,0.07870560408791584
1000,4,2,11,0.4692751394633939
1000,4,3,11,0.6172442153672248
1000,4,4,11,0.7974126363937007
1000,4,5,11,0.6178160340406985
1000,4,6,11,0.4397576183779429
1000,4,7,11,0.25852925448651115
1000,4,8,11,0.07209394412502305
1000,4,9,11,0.07750487291950714
1000,4,10,11,0.07186455670504673
1000,4,2,11,0.499159415474719
1000,4,3,11,0.6888071743200664
1000,4,4,11,0.8158470372813711
1000,4,5,11,0.6376141484346295
1000,4,6,11,0.44761555580954426
1000,4,7,11,0.2552183369576175
1000,4,8,11,0.2545279771151127
1000,4,9,11,0.0729652922294938
1000,4,10,11,0.07261663366236469
1000,4,2,11,0.48414955750244737
1000,4,3,11,0.6320476916816833
1000,4,4,11,0.7960190958202953
1000,4,5,11,0.6153585288438854
1000,4,6,11,0.4381921956892721
1000,4,7,11,0.25625028491027835
1000,4,8,11,0.07432227364145716
1000,4,9,11,0.07678058202775216
1000,4,10,11,0.07642524281483168
1000,4,2,11,0.4693137672525016
1000,4,3,11,0.6484680119182159
1000,4,4,11,0.7966072779483138
1000,4,5,11,0.6157565885193289
1000,4,6,11,0.43374851298738176
1000,4,7,11,0.25456003641496683
1000,4,8,11,0.07553882588462511
1000,4,9,11,0.07565304190724645
1000,4,10,11,0.07350737081000255
1000,4,2,11,0.5043258302481084
1000,4,3,11,0.6541821673810668
1000,4,4,11,0.808448889537599
1000,4,5,11,0.6239742196528889
1000,4,6,11,0.44335315101300704
1000,4,7,11,0.26383316529488066
1000,4,8,11,0.25287795758960646
1000,4,9,11,0.07558565500958822
1000,4,10,11,0.07708293977083691
1000,4,2,11,0.5240611911701706
1000,4,3,11,0.6462847078799994
1000,4,4,11,0.806380682294625
1000,4,5,11,0.6264000072665742
1000,4,6,11,0.4358286026496594
1000,4,7,11,0.2538994942329113
1000,4,8,11,0.07702577218746666
1000,4,9,11,0.07492883777998044
1000,4,10,11,0.07256361559365063
1000,4,2,11,0.5424274084118306
1000,4,3,11,0.6410600533575459
1000,4,4,11,0.8143513363328043
1000,4,5,11,0.6205898942003106
1000,4,6,11,0.4391018324703683
1000,4,7,11,0.2552380158744248
1000,4,8,11,0.07193427524909532
1000,4,9,11,0.07477506210205093
1000,4,10,11,0.07345395649088837
1000,4,2,11,0.5209863206232758
1000,4,3,11,0.6554286854450668
1000,4,4,11,0.8109820980132053
1000,4,5,11,0.6305259488444899
1000,4,6,11,0.4368410996418319
1000,4,7,11,0.2673031707539397
1000,4,8,11,0.07643787132363938
1000,4,9,11,0.0756862009733802
1000,4,10,11,0.07195293430079285
1000,4,2,11,0.5316317152187332
1000,4,3,11,0.6187189041037199
1000,4,4,11,0.7128416592109279
1000,4,5,11,0.5602613796463954
1000,4,6,11,0.39358694962477864
1000,4,7,11,0.2290375960453228
1000,4,8,11,0.22877478448696753
1000,4,9,11,0.07584407753362726
1000,4,10,11,0.0750358948172895
1000,4,2,11,0.4936917465724465
1000,4,3,11,0.683720763838208
1000,4,4,11,0.7944914791574392
1000,4,5,11,0.621149172625431
1000,4,6,11,0.4332401851473112
1000,4,7,11,0.263853519418279
1000,4,8,11,0.07366580577405563
1000,4,9,11,0.07447225245584581
1000,4,10,11,0.0738157558834082
1000,4,2,11,0.4867753816128532
1000,4,3,11,0.6640594254353621
1000,4,4,11,0.8268405935451467
1000,4,5,11,0.644073321839917
1000,4,6,11,0.4580581556972121
1000,4,7,11,0.26577503002222547
1000,4,8,11,0.07993368805726218
1000,4,9,11,0.08234549461197205
1000,4,10,11,0.07641876708877675
1000,4,2,11,0.4592498609725536
1000,4,3,11,0.6220521562660661
1000,4,4,11,0.7703328842520972
1000,4,5,11,0.5950569890898633
1000,4,6,11,0.4246898494295726
1000,4,7,11,0.25671280374106914
1000,4,8,11,0.2538549606085464
1000,4,9,11,0.07704590473162617
1000,4,10,11,0.07224584207305697
1000,4,2,11,0.5472281559550655
1000,4,3,11,0.6954483960963035
1000,4,4,11,0.8100920852273902
1000,4,5,11,0.6325665797718996
1000,4,6,11,0.4430001631900876
1000,4,7,11,0.2674953985168861
1000,4,8,11,0.07619007180466095
1000,4,9,11,0.07376767701357845
1000,4,10,11,0.07465320458755861
1000,4,2,11,0.5426259883510332
1000,4,3,11,0.6859073523221704
1000,4,4,11,0.8108831436754166
1000,4,5,11,0.6227503703123446
1000,4,6,11,0.444377133014979
1000,4,7,11,0.2651816085091854
1000,4,8,11,0.07471098678875021
1000,4,9,11,0.07362497817028006
1000,4,10,11,0.07241734806980289
1000,4,2,11,0.5120971072991101
1000,4,3,11,0.6666970797465942
1000,4,4,11,0.7684326126208592
1000,4,5,11,0.5943966418040718
1000,4,6,11,0.40953918300041436
1000,4,7,11,0.24277390194886397
1000,4,8,11,0.08007082072617862
1000,4,9,11,0.07606355437442053
1000,4,10,11,0.07737539799802451
1000,4,2,11,0.5463878185050168
1000,4,3,11,0.6819159770554175
1000,4,4,11,0.801935779539966
1000,4,5,11,0.6198181875120073
1000,4,6,11,0.43930873612717825
1000,4,7,11,0.2613377252184485
1000,4,8,11,0.2565207802987654
1000,4,9,11,0.07369342284367794
1000,4,10,11,0.07728597009708785
1000,4,2,11,0.5085706961812038
1000,4,3,11,0.6493321367883191
1000,4,4,11,0.8027922715740781
1000,4,5,11,0.6212678323729723
1000,4,6,11,0.4392708088005567
1000,4,7,11,0.25842153784484934
1000,4,8,11,0.07532837551416288
1000,4,9,11,0.07581346169311678
1000,4,10,11,0.07721614616164355
1000,4,2,11,0.6037893987904877
1000,4,3,11,0.6080104875111969
1000,4,4,11,0.7676298508588439
1000,4,5,11,0.6001951273188033
1000,4,6,11,0.43374665838153076
1000,4,7,11,0.26392038604464696
1000,4,8,11,0.07066442308606163
1000,4,9,11,0.0777184826309132
1000,4,10,11,0.07541593958039926
1000,4,2,11,0.46911626831598013
1000,4,3,11,0.6548315743890633
1000,4,4,11,0.8359005363732894
1000,4,5,11,0.6474062649441945
1000,4,6,11,0.4551699413876875
1000,4,7,11,0.2660286845749182
1000,4,8,11,0.07505257519900382
1000,4,9,11,0.07699026745124209
1000,4,10,11,0.07384765318213765
1000,4,2,11,0.514208702222077
1000,4,3,11,0.6709421752689506
1000,4,4,11,0.8006538295941193
1000,4,5,11,0.6139237389260355
1000,4,6,11,0.44092263132617293
1000,4,7,11,0.26385019211492233
1000,4,8,11,0.07666836721786356
1000,4,9,11,0.07625318519785688
1000,4,10,11,0.07489739249607769
1000,4,2,11,0.45941953365001387
1000,4,3,11,0.6099945291626941
1000,4,4,11,0.7913157838935594
1000,4,5,11,0.6136135126941044
1000,4,6,11,0.43543843140792377
1000,4,7,11,0.2555927869259424
1000,4,8,11,0.07500646445029467
1000,4,9,11,0.07606732082652827
1000,4,10,11,0.07395049915424863
1000,4,2,11,0.47141975132082525
1000,4,3,11,0.6885696413459014
1000,4,4,11,0.8019401584619685
1000,4,5,11,0.6308093107116345
1000,4,6,11,0.4355209985744491
1000,4,7,11,0.26069926467146154
1000,4,8,11,0.07670419704479926
1000,4,9,11,0.07853062855779194
1000,4,10,11,0.07621535043103082
1000,4,2,11,0.5164872238509751
1000,4,3,11,0.6948325673197878
1000,4,4,11,0.8277697041484471
1000,4,5,11,0.6372130944967512
1000,4,6,11,0.45381665967580054
1000,4,7,11,0.2632160562817724
1000,4,8,11,0.07716397083047309
1000,4,9,11,0.07679911203672138
1000,4,10,11,0.07370871174317997
1000,4,2,11,0.4628289575937241
1000,4,3,11,0.6413236351441962
1000,4,4,11,0.7983297211109163
1000,4,5,11,0.6209091431018182
1000,4,6,11,0.4393010271595448
1000,4,7,11,0.26338262387556993
1000,4,8,11,0.0776266101221184
1000,4,9,11,0.0784601792314603
1000,4,10,11,0.07713520035845745
1000,4,2,11,0.53165098512804
1000,4,3,11,0.6470530796492012
1000,4,4,11,0.8104607385977408
1000,4,5,11,0.6283606609372464
1000,4,6,11,0.43749381488542066
1000,4,7,11,0.2555646096957499
1000,4,8,11,0.07506826656126885
1000,4,9,11,0.07471798372033057
1000,4,10,11,0.07167706172647055
1000,4,2,11,0.4620570851533263
1000,4,3,11,0.6342815774153538
1000,4,4,11,0.7731636754563685
1000,4,5,11,0.6031081705998489
1000,4,6,11,0.41863290312847223
1000,4,7,11,0.24790262179898906
1000,4,8,11,0.07485074618063942
1000,4,9,11,0.07153669511735024
1000,4,10,11,0.07192430769105398
1000,4,2,11,0.5117425276918245
1000,4,3,11,0.652413503489201
1000,4,4,11,0.8156809008182923
1000,4,5,11,0.6273851721725995
1000,4,6,11,0.4451423573575253
1000,4,7,11,0.2599376930684652
1000,4,8,11,0.07515387229721844
1000,4,9,11,0.07861121669395939
1000,4,10,11,0.0746723017968868
1000,4,2,11,0.485012530170216
1000,4,3,11,0.6258044397563385
1000,4,4,11,0.7922473992092464
1000,4,5,11,0.6125569905913133
1000,4,6,11,0.4351076286683498
1000,4,7,11,0.25232065199992004
1000,4,8,11,0.07849177540164323
1000,4,9,11,0.2537203672085204
1000,4,10,11,0.07031246304496153
1000,4,2,11,0.47829632511345493
1000,4,3,11,0.6483486441651778
1000,4,4,11,0.7808038572266589
1000,4,5,11,0.6089096952982361
1000,4,6,11,0.4377224314199818
1000,4,7,11,0.2498049937139225
1000,4,8,11,0.0725274445452632
1000,4,9,11,0.0711365109287018
1000,4,10,11,0.07219067382607787
1000,4,2,11,0.6013237578788915
1000,4,3,11,0.6852029841207642
1000,4,4,11,0.7453135163694344
1000,4,5,11,0.5739034146199311
1000,4,6,11,0.41056760964120514
1000,4,7,11,0.25140219754248055
1000,4,8,11,0.07619020636224398
1000,4,9,11,0.07498484983337395
1000,4,10,11,0.07561220930366681
1000,4,2,11,0.5221528815692982
1000,4,3,11,0.6807062711472637
1000,4,4,11,0.7642386794212055
1000,4,5,11,0.5832631321471151
1000,4,6,11,0.4208345296258452
1000,4,7,11,0.2390041664987678
1000,4,8,11,0.23847621895061308
1000,4,9,11,0.07905996929496212
1000,4,10,11,0.07560928074662211
1000,4,2,12,0.4641307141611697
1000,4,3,12,0.6433029699285535
1000,4,4,12,0.8114555764957313
1000,4,5,12,0.6295389773355171
1000,4,6,12,0.4437697311463731
1000,4,7,12,0.2569532273545608
1000,4,8,12,0.0739269648825185
1000,4,9,12,0.0721260963435414
1000,4,10,12,0.06985003154716213
1000,4,2,12,0.49893182848987694
1000,4,3,12,0.68810302011136
1000,4,4,12,0.8115630127624567
1000,4,5,12,0.63270502989946
1000,4,6,12,0.4395805488809231
1000,4,7,12,0.25050544979395173
1000,4,8,12,0.07252117506340136
1000,4,9,12,0.06962473456400088
1000,4,10,12,0.06964185690328703
1000,4,2,12,0.5028813961357306
1000,4,3,12,0.6739006621481457
1000,4,4,12,0.8015789430463481
1000,4,5,12,0.6123845368643807
1000,4,6,12,0.434081098938394
1000,4,7,12,0.25496473187724894
1000,4,8,12,0.07123369571677897
1000,4,9,12,0.0718451457062913
1000,4,10,12,0.0701590357352362
1000,4,2,12,0.5037321340656795
1000,4,3,12,0.6877891833469819
1000,4,4,12,0.7764330221042006
1000,4,5,12,0.6095011418396955
1000,4,6,12,0.42624583424789125
1000,4,7,12,0.25885930948744956
1000,4,8,12,0.07171928077587622
1000,4,9,12,0.0713193327978274
